Model,permno,evtdate,cret,car,bhar,nrets,nrets_est
Market-Adjusted Model,14803,2023-03-13,-0.10793257,-0.085687365,-0.103695122,21,100
Market-Adjusted Model,14804,2023-03-13,-0.014343774,-0.010139413,-0.010106326,21,100
Market-Adjusted Model,14807,2023-03-13,0.02948238,0.0377655932,0.0337198281,21,100
Market-Adjusted Model,14810,2023-03-13,-0.24158712,-0.267461826,-0.237349672,21,100
Market-Adjusted Model,14811,2023-03-13,0.0859420327,0.0908184693,0.0901794808,21,100
Market-Adjusted Model,14812,2023-03-13,-0.12280704,-0.122604657,-0.118569592,21,100
Market-Adjusted Model,14813,2023-03-13,0.0659670378,0.1443950257,0.0702044859,21,100
Market-Adjusted Model,14815,2023-03-13,-0.021874976,0.0068860341,-0.017637528,21,100
Market-Adjusted Model,14816,2023-03-13,0.0404715266,0.0443504189,0.0447089747,21,100
Market-Adjusted Model,14818,2023-03-13,-0.191542279,-0.191528659,-0.187304831,21,100
Market-Adjusted Model,14820,2023-03-13,-0.163749977,-0.145150489,-0.159512529,21,100
Market-Adjusted Model,14822,2023-03-13,-0.237209349,-0.253625672,-0.232971901,21,100
Market-Adjusted Model,14823,2023-03-13,-0.131756791,-0.122613852,-0.127519343,21,100
Market-Adjusted Model,14826,2023-03-13,-0.080703076,-0.078507146,-0.076465628,21,100
Market-Adjusted Model,14828,2023-03-13,0.0629747542,0.0784378838,0.0672122023,21,100
Market-Adjusted Model,14830,2023-03-13,-0.511947046,-0.638855163,-0.507709598,21,100
Market-Adjusted Model,14844,2023-03-13,-0.054116965,-0.052165049,-0.049879517,21,100
Market-Adjusted Model,14845,2023-03-13,-0.046519416,-0.044184806,-0.042281968,21,100
Market-Adjusted Model,14846,2023-03-13,-0.016957724,-0.013830936,-0.012720276,21,100
Market-Adjusted Model,14852,2023-03-13,-0.07458563,-0.045765898,-0.070348182,21,100
Market-Adjusted Model,14854,2023-03-13,0.021256023,0.0249242766,0.0254934711,21,100
Market-Adjusted Model,14855,2023-03-13,0.034404232,0.0505492492,0.0386416801,21,100
Market-Adjusted Model,14862,2023-03-13,-0.038461505,-0.01275806,-0.034224057,21,100
Market-Adjusted Model,14863,2023-03-13,-0.070440223,-0.067115736,-0.066202775,21,100
Market-Adjusted Model,14865,2023-03-13,-0.466666625,-0.523541764,-0.462429177,21,100
Market-Adjusted Model,14866,2023-03-13,0.0062882606,0.0092615238,0.0105257086,21,100
Market-Adjusted Model,14869,2023-03-13,0.0042224598,0.0071174169,0.0084599079,21,100
Market-Adjusted Model,14872,2023-03-13,-0.259259279,-0.271765888,-0.255021831,21,100
Market-Adjusted Model,14873,2023-03-13,-0.043693304,-0.03125587,-0.039455856,21,100
Market-Adjusted Model,14877,2023-03-13,0.2394895324,0.237971104,0.2437269805,21,100
Market-Adjusted Model,14879,2023-03-13,-0.130175451,-0.119608242,-0.125938003,21,100
Market-Adjusted Model,14882,2023-03-13,-0.129522286,-0.126892906,-0.125284838,21,100
Market-Adjusted Model,14884,2023-03-13,-0.177201843,-0.178157709,-0.172964395,21,100
Market-Adjusted Model,14886,2023-03-13,-0.014839267,-0.009109532,-0.010601819,21,100
Market-Adjusted Model,14887,2023-03-13,0.0083164242,0.0179874991,0.0125538723,21,100
Market-Adjusted Model,14888,2023-03-13,-0.03235952,-0.026691743,-0.028122072,21,100
Market-Adjusted Model,14889,2023-03-13,-0.272380038,-0.295948733,-0.26814259,21,100
Market-Adjusted Model,14900,2023-03-13,-0.076088474,-0.073051088,-0.071851026,21,100
Market-Adjusted Model,14901,2023-03-13,0.014570929,0.0177913165,0.0188083771,21,100
Market-Adjusted Model,14902,2023-03-13,-0.059746092,-0.055482442,-0.055508643,21,100
Market-Adjusted Model,14906,2023-03-13,-0.001443751,0.002457722,0.0027936973,21,100
Market-Adjusted Model,14907,2023-03-13,-0.022635646,-0.018088331,-0.018398198,21,100
Market-Adjusted Model,14919,2023-03-13,-0.033519521,-0.025932726,-0.029282073,21,100
Market-Adjusted Model,14923,2023-03-13,-0.24329963,-0.255345102,-0.239062182,21,100
Market-Adjusted Model,14924,2023-03-13,0.3211233588,0.3069341492,0.3253608068,21,100
Market-Adjusted Model,14925,2023-03-13,-0.295154169,-0.323485793,-0.290916721,21,100
Market-Adjusted Model,14927,2023-03-13,-0.277419328,-0.130782666,-0.27318188,21,100
Market-Adjusted Model,14928,2023-03-13,0.0046608568,0.010595329,0.0088983049,21,100
Market-Adjusted Model,14932,2023-03-13,-0.010921278,-0.004261828,-0.00668383,21,100
Market-Adjusted Model,14933,2023-03-13,0.0177755857,0.0208045715,0.0220130338,21,100
Market-Adjusted Model,14934,2023-03-13,-0.235707079,-0.185960944,-0.231469631,21,100
Market-Adjusted Model,14935,2023-03-13,0.2336769116,0.2391754012,0.2379143597,21,100
Market-Adjusted Model,14936,2023-03-13,-0.070080849,-0.057910905,-0.065843401,21,100
Market-Adjusted Model,14937,2023-03-13,0.004329004,0.0320649401,0.0085664521,21,100
Market-Adjusted Model,14939,2023-03-13,-0.013053656,-0.008979722,-0.008816208,21,100
Market-Adjusted Model,14941,2023-03-13,0.0090718846,0.0165135804,0.0133093327,21,100
Market-Adjusted Model,14942,2023-03-13,-0.082258026,-0.077226219,-0.078020578,21,100
Market-Adjusted Model,14943,2023-03-13,-0.080508449,-0.074462605,-0.076271001,21,100
Market-Adjusted Model,14944,2023-03-13,-0.100587718,-0.099311236,-0.09635027,21,100
Market-Adjusted Model,14948,2023-03-13,-0.01768992,-0.00791837,-0.013452472,21,100
Market-Adjusted Model,14949,2023-03-13,-0.034715225,-0.026519676,-0.030477777,21,100
Market-Adjusted Model,14951,2023-03-13,-0.238723079,-0.260190651,-0.234485631,21,100
Market-Adjusted Model,14952,2023-03-13,0.0099481593,0.0143689867,0.0141856074,21,100
Market-Adjusted Model,14953,2023-03-13,-0.005039854,0.0033543237,-0.000802406,21,100
Market-Adjusted Model,14958,2023-03-13,-0.071457499,-0.068184501,-0.067220051,21,100
Market-Adjusted Model,14959,2023-03-13,-0.010459471,-0.00306558,-0.006222023,21,100
Market-Adjusted Model,14960,2023-03-13,-0.113087983,-0.109927436,-0.108850535,21,100
Market-Adjusted Model,14962,2023-03-13,0.0142001197,0.0172639604,0.0184375678,21,100
Market-Adjusted Model,14965,2023-03-13,0.0140350435,0.0170048877,0.0182724916,21,100
Market-Adjusted Model,14966,2023-03-13,0.0173179124,0.0202748449,0.0215553605,21,100
Market-Adjusted Model,14970,2023-03-13,0.0363349146,0.0448803612,0.0405723627,21,100
Market-Adjusted Model,14973,2023-03-13,-0.047619007,-0.000308329,-0.043381558,21,100
Market-Adjusted Model,14975,2023-03-13,0.0089530028,0.0125294178,0.0131904509,21,100
Market-Adjusted Model,14979,2023-03-13,-0.004941235,-0.000114176,-0.000703787,21,100
Market-Adjusted Model,14981,2023-03-13,-0.139941697,-0.139034724,-0.135704249,21,100
Market-Adjusted Model,14983,2023-03-13,-0.109003517,-0.094875827,-0.104766068,21,100
Market-Adjusted Model,14985,2023-03-13,-0.079772951,-0.074259696,-0.075535503,21,100
Market-Adjusted Model,14986,2023-03-13,-0.271777013,-0.266044089,-0.267539565,21,100
Market-Adjusted Model,14987,2023-03-13,-0.000569167,0.006132246,0.0036682808,21,100
Market-Adjusted Model,14988,2023-03-13,-0.099027838,-0.097809825,-0.09479039,21,100
Market-Adjusted Model,14991,2023-03-13,-0.268472887,-0.289078559,-0.264235439,21,100
Market-Adjusted Model,14996,2023-03-13,0.0089543866,0.0119945267,0.0131918347,21,100
Market-Adjusted Model,14997,2023-03-13,-0.017304834,-0.013059632,-0.013067385,21,100
Market-Adjusted Model,15002,2023-03-13,0.1985294031,0.2062722014,0.2027668512,21,100
Market-Adjusted Model,15004,2023-03-13,-0.032105885,-0.028302003,-0.027868436,21,100
Market-Adjusted Model,15007,2023-03-13,-0.029971625,-0.024287475,-0.025734177,21,100
Market-Adjusted Model,15014,2023-03-13,-0.105602336,-0.101554183,-0.101364888,21,100
Market-Adjusted Model,15015,2023-03-13,-0.020710116,0.0306677467,-0.016472668,21,100
Market-Adjusted Model,15016,2023-03-13,-0.042424205,-0.019390641,-0.038186757,21,100
Market-Adjusted Model,15020,2023-03-13,0.235251813,0.2593842313,0.2394892611,21,100
Market-Adjusted Model,15021,2023-03-13,0.012124056,0.0152712888,0.0163615041,21,100
Market-Adjusted Model,15022,2023-03-13,-0.292781296,-0.290771588,-0.288543848,21,100
Market-Adjusted Model,15028,2023-03-13,-0.13076921,-0.11840489,-0.126531762,21,100
Market-Adjusted Model,15032,2023-03-13,-0.022867647,-0.019274205,-0.018630199,21,100
Market-Adjusted Model,15036,2023-03-13,0.0133923257,0.0198225479,0.0176297738,21,100
Market-Adjusted Model,15037,2023-03-13,-1.09321E-10,0.00446268,0.004237448,21,100
Market-Adjusted Model,15039,2023-03-13,0.0029962862,0.006866726,0.0072337343,21,100
Market-Adjusted Model,15040,2023-03-13,0.0177851322,0.0206698496,0.0220225803,21,100
Market-Adjusted Model,15041,2023-03-13,-0.083871133,-0.081072684,-0.079633685,21,100
Market-Adjusted Model,15046,2023-03-13,0.0350547419,0.0465247275,0.03929219,21,100
Market-Adjusted Model,15047,2023-03-13,-0.091112538,-0.091673506,-0.086875089,21,100
Market-Adjusted Model,15048,2023-03-13,-0.186440639,-0.195540331,-0.182203191,21,100
Market-Adjusted Model,15049,2023-03-13,0.004408554,0.0085715665,0.0086460021,21,100
Market-Adjusted Model,15053,2023-03-13,-0.023039893,-0.016080263,-0.018802445,21,100
Market-Adjusted Model,15054,2023-03-13,-0.093881364,-0.078426526,-0.089643916,21,100
Market-Adjusted Model,15056,2023-03-13,-0.029239811,-0.019078122,-0.025002363,21,100
Market-Adjusted Model,15057,2023-03-13,-0.225352076,-0.229834792,-0.221114628,21,100
Market-Adjusted Model,15058,2023-03-13,0.2880433957,0.2902848863,0.2922808438,21,100
Market-Adjusted Model,15059,2023-03-13,-0.135446695,-0.126949116,-0.131209247,21,100
Market-Adjusted Model,15062,2023-03-13,-0.085714259,-0.071476036,-0.081476811,21,100
Market-Adjusted Model,15063,2023-03-13,0.0408522174,0.0432833353,0.0450896654,21,100
Market-Adjusted Model,15064,2023-03-13,-0.502008006,-0.574467039,-0.497770557,21,100
Market-Adjusted Model,15065,2023-03-13,-0.157586682,-0.164730606,-0.153349234,21,100
Market-Adjusted Model,15066,2023-03-13,0.0073292901,0.0114369672,0.0115667382,21,100
Market-Adjusted Model,15067,2023-03-13,0.0319357523,0.0422997327,0.0361732004,21,100
Market-Adjusted Model,15069,2023-03-13,-0.1051192,-0.096990099,-0.100881752,21,100
Market-Adjusted Model,15070,2023-03-13,-0.165625333,-0.17300797,-0.161387885,21,100
Market-Adjusted Model,15071,2023-03-13,-0.077369963,-0.068144315,-0.073132515,21,100
Market-Adjusted Model,15072,2023-03-13,0.1018767067,0.1034260649,0.1061141548,21,100
Market-Adjusted Model,15073,2023-03-13,0.0097595096,0.0127185641,0.0139969576,21,100
Market-Adjusted Model,15076,2023-03-13,-0.00989395,-0.005709706,-0.005656502,21,100
Market-Adjusted Model,15081,2023-03-13,0.015640783,0.0185562577,0.0198782311,21,100
Market-Adjusted Model,15084,2023-03-13,-0.060124542,-0.051800823,-0.055887094,21,100
Market-Adjusted Model,15087,2023-03-13,-0.30232561,-0.33497697,-0.298088162,21,100
Market-Adjusted Model,15089,2023-03-13,-0.110766874,-0.107809743,-0.106529426,21,100
Market-Adjusted Model,15092,2023-03-13,-0.284079045,-0.317896238,-0.279841597,21,100
Market-Adjusted Model,15098,2023-03-13,-0.090064367,-0.087759398,-0.085826919,21,100
Market-Adjusted Model,15100,2023-03-13,-0.024153639,-0.021140575,-0.019916191,21,100
Market-Adjusted Model,15101,2023-03-13,-0.02041603,-0.015990649,-0.016178582,21,100
Market-Adjusted Model,15102,2023-03-13,0.0009569007,0.0049660819,0.0051943488,21,100
Market-Adjusted Model,15104,2023-03-13,0.0164039955,0.0195909223,0.0206414435,21,100
Market-Adjusted Model,15108,2023-03-13,-0.036878427,-0.031437089,-0.032640979,21,100
Market-Adjusted Model,15109,2023-03-13,-0.035147925,-0.031909548,-0.030910477,21,100
Market-Adjusted Model,15111,2023-03-13,-0.054285688,-0.05095337,-0.050048239,21,100
Market-Adjusted Model,15113,2023-03-13,-0.020249902,-0.016043263,-0.016012454,21,100
Market-Adjusted Model,15118,2023-03-13,0.0011107261,0.0052632136,0.0053481742,21,100
Market-Adjusted Model,15119,2023-03-13,0.1210111163,0.1228423615,0.1252485644,21,100
Market-Adjusted Model,15121,2023-03-13,-0.120500197,-0.121547128,-0.116262749,21,100
Market-Adjusted Model,15124,2023-03-13,-0.000431771,0.0065682675,0.0038056775,21,100
Market-Adjusted Model,15125,2023-03-13,-0.718085104,-1.013652689,-0.713847656,21,100
Market-Adjusted Model,15127,2023-03-13,-1.819464E-9,0.0377818935,0.0042374463,21,100
Market-Adjusted Model,15129,2023-03-13,-0.131474133,-0.129745032,-0.127236685,21,100
Market-Adjusted Model,15132,2023-03-13,-0.055502289,-0.038228952,-0.051264841,21,100
Market-Adjusted Model,15133,2023-03-13,-0.064219787,-0.055118882,-0.059982339,21,100
Market-Adjusted Model,15135,2023-03-13,-0.05829601,-0.046154184,-0.054058562,21,100
Market-Adjusted Model,15136,2023-03-13,0.0337954074,0.0374518781,0.0380328555,21,100
Market-Adjusted Model,15139,2023-03-13,-0.028815652,-0.021364308,-0.024578204,21,100
Market-Adjusted Model,15142,2023-03-13,-0.078114906,-0.073391465,-0.073877458,21,100
Market-Adjusted Model,15144,2023-03-13,-0.032770423,-0.028159959,-0.028532975,21,100
Market-Adjusted Model,15145,2023-03-13,-0.236462161,-0.254580791,-0.232224713,21,100
Market-Adjusted Model,15161,2023-03-13,-0.004113958,0.0001093023,0.0001234904,21,100
Market-Adjusted Model,15162,2023-03-13,0.0154165573,0.0197512961,0.0196540054,21,100
Market-Adjusted Model,15163,2023-03-13,-0.008315936,-0.004792087,-0.004078488,21,100
Market-Adjusted Model,15167,2023-03-13,-0.051644886,-0.045932881,-0.047407438,21,100
Market-Adjusted Model,15168,2023-03-13,-0.067719311,-0.064712987,-0.063481863,21,100
Market-Adjusted Model,15169,2023-03-13,-0.054406968,-0.044429765,-0.05016952,21,100
Market-Adjusted Model,15170,2023-03-13,0.0507686845,0.0562016426,0.0550061326,21,100
Market-Adjusted Model,15171,2023-03-13,-0.042596363,-0.038019255,-0.038358915,21,100
Market-Adjusted Model,15172,2023-03-13,-0.272727275,-0.299769622,-0.268489827,21,100
Market-Adjusted Model,15177,2023-03-13,-0.04147472,-0.031703935,-0.037237272,21,100
Market-Adjusted Model,15178,2023-03-13,-0.194968545,-0.20770556,-0.190731097,21,100
Market-Adjusted Model,15184,2023-03-13,0.0245398569,0.0409043727,0.028777305,21,100
Market-Adjusted Model,15186,2023-03-13,-0.051932348,-0.035399993,-0.0476949,21,100
Market-Adjusted Model,15194,2023-03-13,-0.150362343,-0.156891871,-0.146124895,21,100
Market-Adjusted Model,15195,2023-03-13,-0.074210704,-0.071216125,-0.069973256,21,100
Market-Adjusted Model,15196,2023-03-13,-0.230363085,-0.248023754,-0.226125637,21,100
Market-Adjusted Model,15198,2023-03-13,-0.353846182,-0.376031397,-0.349608734,21,100
Market-Adjusted Model,15199,2023-03-13,-0.007149738,-0.003345434,-0.00291229,21,100
Market-Adjusted Model,15200,2023-03-13,0.0030092645,0.006660686,0.0072467126,21,100
Market-Adjusted Model,15201,2023-03-13,-0.017099109,-0.013321498,-0.012861661,21,100
Market-Adjusted Model,15202,2023-03-13,-0.095018953,-0.094001334,-0.090781505,21,100
Market-Adjusted Model,15203,2023-03-13,-0.109090914,-0.108699253,-0.104853466,21,100
Market-Adjusted Model,15204,2023-03-13,-0.064597499,-0.061843133,-0.060360051,21,100
Market-Adjusted Model,15205,2023-03-13,-0.069100874,-0.066289173,-0.064863426,21,100
Market-Adjusted Model,15213,2023-03-13,0.0152422974,0.0183646148,0.0194797455,21,100
Market-Adjusted Model,15215,2023-03-13,-0.085106368,-0.054278465,-0.08086892,21,100
Market-Adjusted Model,15216,2023-03-13,-0.140559453,-0.142471077,-0.136322005,21,100
Market-Adjusted Model,15218,2023-03-13,5.0157479867,2.2508471583,5.0199854348,21,100
Market-Adjusted Model,15219,2023-03-13,0.0134328439,0.0520301778,0.017670292,21,100
Market-Adjusted Model,15221,2023-03-13,-0.082690188,-0.072628994,-0.07845274,21,100
Market-Adjusted Model,15222,2023-03-13,-0.121428552,-0.10780545,-0.117191104,21,100
Market-Adjusted Model,15226,2023-03-13,-0.019774972,-0.012315459,-0.015537524,21,100
Market-Adjusted Model,15231,2023-03-13,-0.16124531,-0.167313511,-0.157007862,21,100
Market-Adjusted Model,15234,2023-03-13,0.0054850965,0.0086583813,0.0097225446,21,100
Market-Adjusted Model,15235,2023-03-13,0.0223310426,0.0252875307,0.0265684907,21,100
Market-Adjusted Model,15236,2023-03-13,-0.001138408,0.0020209282,0.0030990399,21,100
Market-Adjusted Model,15243,2023-03-13,-0.037024343,-0.033850655,-0.032786895,21,100
Market-Adjusted Model,15244,2023-03-13,-0.122795959,-0.122342903,-0.118558511,21,100
Market-Adjusted Model,15249,2023-03-13,0.0005943876,0.0052770024,0.0048318357,21,100
Market-Adjusted Model,15252,2023-03-13,0.0032186913,0.0061153391,0.0074561394,21,100
Market-Adjusted Model,15254,2023-03-13,-0.260890337,-0.234540131,-0.256652889,21,100
Market-Adjusted Model,15256,2023-03-13,0.0096100054,0.0125532667,0.0138474535,21,100
Market-Adjusted Model,15257,2023-03-13,0.0065253779,0.0094312003,0.010762826,21,100
Market-Adjusted Model,15260,2023-03-13,-0.074070417,-0.071563932,-0.069832969,21,100
Market-Adjusted Model,15264,2023-03-13,-0.073949608,-0.069550203,-0.06971216,21,100
Market-Adjusted Model,15265,2023-03-13,-0.046070595,-0.042160063,-0.041833146,21,100
Market-Adjusted Model,15267,2023-03-13,-0.087207468,-0.086669248,-0.08297002,21,100
Market-Adjusted Model,15268,2023-03-13,-0.588145871,-0.711224201,-0.583908423,21,100
Market-Adjusted Model,15269,2023-03-13,-0.113585696,-0.108723695,-0.109348248,21,100
Market-Adjusted Model,15271,2023-03-13,-0.279352273,-0.219741228,-0.275114825,21,100
Market-Adjusted Model,15272,2023-03-13,-0.039131594,-0.023157383,-0.034894146,21,100
Market-Adjusted Model,15273,2023-03-13,-0.178977244,-0.178656982,-0.174739796,21,100
Market-Adjusted Model,15275,2023-03-13,-0.079771724,-0.078040073,-0.075534276,21,100
Market-Adjusted Model,15277,2023-03-13,-0.25757577,-0.265261104,-0.253338322,21,100
Market-Adjusted Model,15278,2023-03-13,0.066311211,0.0841065532,0.0705486591,21,100
Market-Adjusted Model,15279,2023-03-13,-0.376785704,-0.447736118,-0.372548256,21,100
Market-Adjusted Model,15282,2023-03-13,0.0621833471,0.0702502041,0.0664207952,21,100
Market-Adjusted Model,15284,2023-03-13,0.1409006644,0.1511634622,0.1451381125,21,100
Market-Adjusted Model,15285,2023-03-13,-0.118666644,-0.103970558,-0.114429196,21,100
Market-Adjusted Model,15286,2023-03-13,-0.372670819,-0.318393985,-0.368433371,21,100
Market-Adjusted Model,15287,2023-03-13,1.4357143542,1.2754647492,1.4399518022,21,100
Market-Adjusted Model,15291,2023-03-13,-0.154909194,-0.159742187,-0.150671746,21,100
Market-Adjusted Model,15293,2023-03-13,-0.410764886,-0.490595272,-0.406527438,21,100
Market-Adjusted Model,15294,2023-03-13,-0.052264755,-0.013249718,-0.048027307,21,100
Market-Adjusted Model,15295,2023-03-13,-0.073443594,-0.067886692,-0.069206146,21,100
Market-Adjusted Model,15297,2023-03-13,-0.540051037,-0.592692912,-0.535813589,21,100
Market-Adjusted Model,15299,2023-03-13,-0.053775127,-0.050307387,-0.049537679,21,100
Market-Adjusted Model,15302,2023-03-13,-0.073261364,-0.068434651,-0.069023916,21,100
Market-Adjusted Model,15303,2023-03-13,-0.170909105,-0.151730183,-0.166671657,21,100
Market-Adjusted Model,15304,2023-03-13,0.1722141356,0.1689341356,0.1689341356,1,100
Market-Adjusted Model,15305,2023-03-13,0.0465838074,0.0552094751,0.0508212554,21,100
Market-Adjusted Model,15306,2023-03-13,-0.004187358,0.0015571554,0.0000500896,21,100
Market-Adjusted Model,15311,2023-03-13,0.0114715857,0.020426843,0.0157090338,21,100
Market-Adjusted Model,15312,2023-03-13,-0.094573635,-0.092772628,-0.090336187,21,100
Market-Adjusted Model,15313,2023-03-13,-0.32853777,-0.374175527,-0.324300322,21,100
Market-Adjusted Model,15314,2023-03-13,-0.066371721,-0.063392145,-0.062134273,21,100
Market-Adjusted Model,15315,2023-03-13,-0.01044975,-0.006433858,-0.006212302,21,100
Market-Adjusted Model,15316,2023-03-13,-0.02535161,-0.021253197,-0.021114162,21,100
